word,x_values,y_values
illusion,-0.12591472,0.35068876
impedance,-1.1362329,0.40182036
zero-sample,-1.477805,-1.0639096
glandular,-0.11552116,0.20910981
lrmf,-1.4028357,-0.88428676
earth-moving,-0.010557965,1.9672889
shapr,-0.5634226,-0.4133694
wf,-1.3259362,-0.042742398
assay,-1.6576996,-1.289371
esophagus,0.13273953,0.649283
inhomogeneities,0.6991798,0.46678716
dyslexia,-1.5216303,0.58728606
collectiar,-0.8397106,0.6020086
cans,-1.0450233,0.48896688
text-line,-0.6504886,-0.5860261
chimeric,-1.5990814,-0.79652405
swarm-based,-1.395741,-0.71073157
cerebrovascular,0.34808314,-0.12170671
groupgan,-1.1309488,-1.1897475
utilisation,-0.6959883,0.8166417
t-tptsr,-1.4494468,-1.2653241
fallnext,-1.9777353,-0.88715255
endocardial,-0.45344624,0.3479002
feet,1.0676533,0.8753657
prescribed,-0.48574606,0.027998574
sft,-0.90225387,-0.9492174
tr,0.19150479,1.3709278
vpr,-1.568213,-0.9490744
polytope,-0.5856678,-0.18797159
vhr,-0.90470344,0.064377226
wv,-1.0877662,1.3120447
stnmf,-0.26429933,-1.312725
skull,-1.8138175,-0.88745594
aneurysm,-0.53475404,0.35535526
threshold-based,-0.9688996,-0.81514126
sinte,-0.79187256,0.16590779
psychiatric,0.21411812,1.4940388
streak,-0.6206685,-0.41202295
gammopathies,0.74646,1.110213
flnet,-1.1422582,-0.5923757
vot,-1.0837302,0.20586173
australia,-0.5038774,1.4808674
towers,-0.30244184,0.83756703
circulant,-1.7647995,-2.0842466
eas,-1.0232104,-1.0329442
implied,-1.1577313,0.11005756
spectroscopy,-0.79526,0.2304
single-stage,-0.90023994,-0.2975438
elas,-0.93026876,-0.40053514
frame-selection,-0.80740565,0.25910753
well-chosen,-0.015068737,-0.42337286
dvp,-0.6668616,-0.20777416
icop,-0.0089365905,0.38177782
court,-0.36336902,1.829917
jdlsl,-0.81454647,-1.1404718
dataset-1,-1.1776093,-0.07727201
naca,-0.71725214,-0.18362035
button,-0.7505142,1.7358537
brisque,-0.6617503,-0.012181237
ports,-0.8893997,0.3325357
asymptomatic,-0.86061215,0.858708
dataset-2,-1.2495623,0.38709548
radiograph,-1.7423548,-0.6005756
rob,-0.79138756,0.72215146
on-model,-1.0683527,-1.4624183
hdc,-1.5272013,-1.0703311
burst,-0.32812142,0.051015217
mfc,-1.7402151,0.157258
uncomplicated,-0.45691597,-0.5088264
siamese-based,-0.8460248,-0.23494986
wipass,-0.951975,-0.1084024
keystrokes,-0.30889592,0.011719731
pgan,-1.1292757,-0.55587816
attendees,-0.2030185,0.9656623
gamify,-0.71968085,0.21066551
usenix,-1.6074233,-0.40130472
bssfp,-0.15402593,-0.1905554
hesshist,-1.5952593,-1.0418742
grouplet,-0.7625214,-1.7319658
sonification,-0.0066777687,-0.3111058
wot,-1.7562888,0.18019307
endometrial,-1.254728,-0.67666054
woman,-0.27324325,1.2675544
progressed,-0.7534332,-0.04455197
spgp,-1.2562095,-1.6684451
piâ€�,0.7409885,1.0073354
â€œraspberry,0.7288885,1.0828211
5th,-0.37702748,0.053722855
dsnns,-0.86706525,-1.1772822
actuation,-0.40123424,-0.21075264
nt,-1.5293442,0.9176614
multiclassification,-1.007329,-1.0565953
overlaying,-1.0711029,0.5492904
99.63,-0.76075333,0.36349303
fsm,-1.7152858,-0.64718705
customization,-1.6621482,0.22687218
cmris,-2.1983256,-1.4482565
d-hldo,-1.1127187,0.09515178
citing,-0.7642782,0.95641816
hopefully,-1.1345515,0.25037265
multi-correlation,-1.3614768,-0.40750012
vehicle-level,-0.787904,-0.8555124
pgnet,-0.68761003,0.4645516
dws-based,-0.95894253,-0.9278815
hadrosaurid,1.573804,1.9198495
cross-database,-1.3776968,-0.7040246
close-set,-0.6965977,-0.35263517
ddlm,-1.1677432,-0.5414456
ode-block,-1.2760776,-1.0833943
rao,-0.20895764,-0.38060552
g-rcnn,-2.0489926,-1.0240748
bellman,-1.8563101,-0.94180954
elevations,-0.9846323,0.23845442
htmc,-0.9867898,0.39091688
proteomics,-0.6020048,0.5540999
campaigns,-1.4069657,-0.048719265
precondition,-0.91923434,-0.506989
sfr,-1.8609325,-1.3513671
â€œobjectâ€�,-0.5257482,-0.05466412
mf,-2.077518,-1.4621502
slsro,-0.6242532,0.30649525
efs,-0.5305528,-0.711172
intercept,-0.9932813,0.3676342
unions,-1.495423,-1.0896091
con-sidered,-1.5079618,-0.23910552
mobvi,-1.5335486,-1.3545568
chromosome,-0.1870819,0.15139976
spectrometer,-0.89183575,0.51181847
nir-camera,-0.83336437,0.62909585
ecvfl,0.37179175,0.51608723
hessian-matrix,-1.50189,-1.6570119
109,-0.8366684,0.17227986
sohjoa,-0.6175106,1.495877
mindreading,0.012731863,1.3222066
resunet,-2.628212,-1.200546
bespoke,-0.51232,-0.3133804
multiplied,-0.92470247,-1.0114406
shadow-free,-0.63927186,0.4479582
azure,-1.8493265,0.021103911
deepconv-dilatednet,-1.7441739,-0.89248097
internally,-0.44655687,0.85436004
foraging,-1.1365407,-0.068389274
speech-driven,-0.92872894,-0.5924387
ehd,-0.54830855,-0.015075155
blockiness,-0.09146146,0.5026126
eoac,-0.35250187,0.45093846
possibilistic,-1.1378516,-1.1345105
preconditioning,-1.1931456,-0.6125124
demented,-0.10904621,-0.037214506
flies,0.6928564,1.2516743
buttons,0.51340824,0.2995991
latvia,-2.7699137,0.5293857
matlab-based,-1.1606182,-0.05389863
itc,-1.2175674,-0.03947605
investigative,0.8631478,0.7031907
granules,-1.2473867,-0.6555516
tvcan,-1.1327325,-0.36206004
resection-intersection,-0.5813334,-0.44902351
nls,-0.8500569,-0.02195913
hardest,-0.26079953,0.09571841
cloud/shadow,-0.98959696,0.2733048
mel,-1.0066301,-0.7011909
pistol,-0.7092359,0.5540485
pericytes,0.38123626,1.3293623
improperly,-0.7119602,0.24892864
fms,-0.3944673,-0.28457654
5.23,-1.5633563,0.24327636
deadliest,-1.4576283,0.889164
tikhonov,-0.67978317,-1.3556097
diatom,-1.0736278,-0.031365767
termination,-1.2088022,0.0014768331
region-level,-0.57937515,-1.010045
1-wasserstein,-1.683668,-1.4145738
proofs,-0.9693136,-0.3232156
airspace,-0.9914771,0.2945024
âˆˆ,-0.89710087,0.9595653
posing,-1.3041914,0.50739443
swin,-0.9979623,-1.2619956
conics,-1.4827217,-0.43224975
gssl,-0.72599715,0.18980357
iid,-1.5518525,-0.59408593
in-plane,-0.0044662394,0.2862511
noise/outlier,-1.2196102,-0.7447621
eeg-based,-1.161434,0.3088494
grf,-0.781984,-0.78853077
wings,-0.29515254,0.7577597
butterfly,-0.30834317,0.88955384
ltcs,-0.6249365,-0.10320596
affect-adaptive,-0.9222601,0.13628322
subtypes,-0.21272786,0.7383601
resnet101v2,-0.2273271,0.18453601
self-similarities,-0.72135603,-0.71681625
potts,0.14395401,0.25037932
rsnlgel21,-1.2517153,-1.5699656
margin-based,-0.416896,-0.3994404
cornell,-0.5651072,0.34962523
vrconvmf,-2.1803486,-1.5371516
afd,-1.6666325,-1.5555873
t-norm,-0.32860613,-0.5272344
suitably,-1.0755445,-0.4603348
f-divergence,-1.5739284,-0.74086416
mouse-oriented,-0.27127844,0.5975265
humancomputer,-0.8309884,-0.018779546
animal-ai,-0.56490356,0.43012744
cle,-0.11358652,0.14006619
situ,0.44266513,1.49548
numeral,-1.0824876,-0.27313697
6g,-1.0461855,0.31378028
discretize,-0.57538885,-0.5304029
synset,-1.1838362,-0.7872125
tracklets,-1.0987159,0.021296311
sclera,-1.6474774,-0.70251155
opposite,-0.94781995,0.15526178
skeleton-based,-0.55647314,-0.4174916
rationale,-1.2043256,-0.73512685
watermarked,-1.132761,-0.80190104
rank-one,-1.1366503,-1.657801
straightforwardly,-0.9144055,-0.3108833
undoubtedly,-1.7067642,0.44982013
liable,-1.3008817,-0.008410849
nanoparticle,-1.2111195,0.096802145
nnv,-1.6854199,-0.34260687
anisotropy,-0.35236746,-0.6849507
touched,-0.7845613,0.59426105
milliseconds,-1.1579325,-0.33243167
epistemic,-0.579441,0.10582965
s-box,-0.009217455,-0.045210768
securing,-1.0416476,1.0335093
lossless,-0.54902035,-0.7866813
indoors,-0.73040885,0.30562156
data-dependent,-1.1692522,-0.76748365
jitter,-0.3312392,0.46073255
memofc,-0.84450233,0.18847843
socially,-0.81452626,0.9110445
heights,-0.8692437,-0.29815203
dual-tree,-1.2644957,-0.8602231
comp-sum,-0.79709333,-0.5502335
chordiogram,-1.4984305,-1.2097396
mcm,0.49405682,1.4783248
imitated,-0.16515623,0.32631975
256ã—256,-1.2830943,-0.25673878
deepsort,-1.2576543,-0.7023295
at-a-distance,-1.6638074,0.060823288
salesman,-0.36812127,0.41695565
mdal,-1.6875467,-0.5625393
revolutionize,-0.39985636,0.8686096
fixture,-0.3860595,0.7718315
closeness,-0.6171862,0.43809932
overlapped,-0.28767762,-0.38987502
exemplary,-1.5911769,-0.54985327
attractor,-0.4633695,0.22693141
crowns,-1.8802904,-0.61196095
u-vit,-0.98512405,-0.4224891
infestation,-0.026483731,0.9256174
cuda-based,-0.605236,-0.18713835
gloves,-1.374689,-0.34734604
structhash,-0.9840397,-1.0844606
word-synset,-0.7704296,-0.67945343
hashing-based,-1.5412909,-0.67850524
sebaceous,-0.8984778,0.24208832
94.08,-1.044956,-0.62762576
spectrally,-0.7872858,0.20090516
fulfilling,-0.09237592,0.19061486
mu-mimo,-1.4933505,-0.6273412
vhrsis,-0.8435596,-0.24043414
non-iterative,-0.058427144,-0.8822496
multi-pie,0.49755844,1.1885815
ophthalmologist,-1.0832261,-0.27204973
keyword,-0.91554123,-0.55798113
multiplier,-0.569625,0.18955702
council,-2.1198964,1.0493336
fast-growing,-0.8125474,-0.122018784
cloud-iot,-1.2606727,-0.6148207
corrective,-0.6466133,0.57222474
deepmdr,-0.44493827,-0.17783783
health-care,-0.49151242,0.73215353
glle,-1.6627648,-1.2805911
zeta-image,-0.4715737,-0.40449744
inaccessible,-1.3104274,0.81376755
pan-tilt,-0.4248716,0.11245138
barzilai-borwein,-1.1888336,-0.6475732
lagrange,-0.7313006,-0.085489735
erca,-1.6979661,-1.362638
drl-hapre,-1.2623236,-0.96427166
admissible,0.003359695,0.92676
disjoint,-0.64444387,-0.59211016
cigarette,-1.9194573,-0.41506103
posted,-1.114976,0.4535192
subregion,0.29275236,-0.39917517
csom,-2.5658662,-0.87561285
fingervein,-0.8511621,0.108752295
newest,-1.399799,-0.33659905
bi-dimensional,-0.4611383,0.8828855
pigment,-0.95209336,0.20049919
spontaneously,-0.6195124,-0.16411397
pcb,-1.0406785,-0.08894953
pdes,-0.42841905,-0.55637664
encapsulating,0.9228774,0.99430555
hmc,-1.6061217,-0.039897356
factorize,-0.025575157,0.20050898
ibm,-1.4083083,-0.031809792
precoding,-0.9286075,0.099068426
prize,-1.5332005,0.7223545
global-level,-0.68325686,-0.4134986
0.58,-1.4038029,-0.79530925
leaning,-1.6033868,-0.4444274
circumstance,-1.5154021,-0.6395034
morphing,-1.0767908,-0.014207883
interobserver,-1.1862972,0.10206488
day-ahead,-1.0643213,0.6640514
qsurfnet,-1.7445061,-0.6213814
berlin/boston,-1.925797,0.79882944
rewrite,-0.41754887,0.4348341
visions,-0.27115032,-0.107908055
multitemporal,-1.7961507,-0.1271562
endowed,-1.2753477,-0.08033244
s.r.l,-1.7325621,0.36496285
remainder,-1.2551137,0.30305535
shapetons,-0.9342771,-0.4247329
0.25,-1.4659057,-0.1763759
roadmap,-0.60379475,0.2032185
acted,0.09639594,0.5838129
high-efficiency,-1.6384876,-0.0817238
vesicles,1.5331919,1.1766089
anova,-1.4462421,-0.18762165
actionable,-1.2518094,0.2612283
nam,-1.3207479,-0.5882866
99.76,-1.1397836,-0.18825588
credit,-0.85459006,0.1266922
five-class,-1.2996271,-0.3596669
intra-observer,-1.7079842,0.42504358
î¼m,-0.55477375,0.06414839
94.5,-1.9753526,-1.0753088
powers,-1.038509,-0.72161084
video-frame,-1.8595808,-0.59962887
promotion,-0.45686823,0.9795333
database-specific,-1.647956,-0.76401645
immunity,-0.24803336,-0.39272434
4.,-1.4881233,0.68430626
quantifiable,-1.3269404,0.5996993
mad,-0.71121174,0.30410182
summarizations,-0.49010742,0.56675434
tiling,-0.6524115,-0.2118987
singularity,-0.704408,-0.9779769
overlaid,-0.8155296,-0.14351702
4b,-0.20395729,0.5799481
off-angle,-0.9246692,0.24668762
self-guided,-2.1135056,-0.47257963
embryos,-0.21858895,-0.29923525
similarity-based,-0.49603954,0.24545237
defect-free,-0.6945337,-0.3934711
arranging,-0.5294787,-0.1785429
mobilenet-v2,-1.0211457,-0.8506645
psd,-1.4875313,-0.39090887
hah-svm,-1.1853852,-0.16113271
99.89,-0.31752422,0.17915401
94.2,-2.158521,-0.14401384
brittle,-1.873771,0.22584632
holographic,-0.17226171,1.1532137
t3ss,-0.92790127,0.5309396
wirelessly,-0.65392613,0.6715365
unaligned,-0.48353347,0.12119694
attention-guided,-0.89863074,-0.8976852
logistics,-1.7340628,0.8786412
subcategories,-1.29199,-0.41394097
surrounds,-0.9862887,-0.2148492
credible,-1.2926227,-0.78811824
efficacious,-0.5722222,0.11080134
reconstruction-based,-1.9643575,-0.39371765
convolu-tional,-1.6322631,-0.58652073
effectors,-1.0231357,0.76744497
6â€,-1.362887,0.8665554
97.89,-1.1789217,-0.31226918
data-fidelity,-0.96898776,-0.8979623
empower,-1.7009478,0.34573117
polymerase,-0.8277573,-0.30227754
blastocyst,-1.2897623,-0.51831365
implementable,-1.2630149,-0.7533463
xr,-1.1739925,0.5001148
prevented,-0.084424116,0.4057851
abovementioned,-0.7661596,-0.5043716
degree-of-freedom,-0.788783,0.5496263
analogs,-1.1404608,-0.22225569
purchase,-0.118939325,0.7452177
harms,-1.0252609,0.30915812
chao,0.49979115,0.849119
sociology,-1.5899743,-0.85171264
psychologists,-1.485634,-0.31842703
caregivers,-1.6379002,0.5941627
es,-0.030999806,0.76778865
downfall,-0.49858344,0.46556148
childâ€™s,-1.9638144,-0.4394368
bch,-0.8273515,-0.9333933
47,-0.7411542,0.3850581
academics,-0.43546808,0.30048716
87.37,-0.9783461,0.41732082
geophysical,-0.9113645,-0.06352166
posters,-0.9514427,-0.025026588
childrenâ€™s,-1.5685599,-0.3549741
portrayed,-0.94600827,0.73122066
0.001,-2.1745117,0.12895402
went,-0.9003764,0.6194457
electrode,-1.366293,0.023544213
developer,-1.021395,1.1049196
composited,-1.291415,-0.42560533
alternates,-0.29244804,0.060652327
oa,-2.4721324,-1.007694
displaced,0.023587601,-0.072913386
subfield,-1.2524639,0.5676184
152,-0.920342,-0.69041693
cane,-0.6615474,0.42472753
competes,-1.1076086,-0.33978117
cross-correlation,-0.79331625,-0.81037307
transmittance,-0.57444936,-0.8419982
artefact,-1.4255984,0.38853183
statistical/adaptive,-1.5948718,-0.40432298
steadily,-1.6239966,0.06531315
statistical/bayesian,-1.9203433,-0.5682464
gini,-1.7151237,-1.3652364
theme,-0.04686558,1.2464627
primates,-0.7840668,0.35352495
endpoints,-0.92124367,-0.7778406
exactness,-1.221427,-0.47232035
pre-impact,-0.7128086,0.11291776
201,-0.80657727,-1.1050243
kanade,-0.2911168,-0.32098278
"3,000",-1.5442625,-0.054565478
stained,-0.84879965,1.2351035
parameter-efficient,-0.56451213,-0.0063633933
anyone,-0.61125034,0.6742256
gpds,-1.5122712,0.22265406
dominating,-1.5083015,-0.45109862
93.42,-1.8010067,-0.5978683
consequent,-0.9865275,0.75271755
microorganism,-1.5631641,0.49327415
phog,-0.50632906,-0.33251342
whatâ€™s,-0.92256063,-0.12738742
farthest,-1.6660129,-0.49798375
categorised,-1.2852713,-0.25042337
succeeds,-0.9854793,0.16140532
data-efficient,-0.7285485,-0.7566424
title,-0.2195788,0.83128315
130,-1.740832,-0.66066915
policy-makers,-0.3437055,0.9194719
altogether,-1.1403205,-0.5399117
computer-vision,-1.2227534,-0.16719465
multisize,-1.392657,-0.05211902
edgelet,-0.8438562,-0.88038445
diversities,-1.284227,-1.0248871
esi,-1.2364429,-0.33918425
optimising,-1.5320508,-0.12771738
dusw,-1.3327515,-0.67855114
90.4,-1.8437903,-0.15876597
teller,-1.3830636,0.5236529
astonishing,-1.4410266,0.40224606
housing,-1.5868863,0.38874415
delineate,-1.5039009,0.100039
eca,-1.4608469,-0.85959685
manifestation,-1.1162908,0.018196775
graph-cut,-1.9175023,-0.7274791
sparsity-inducing,-1.0067734,-0.57867473
tid,-1.988429,-0.1156267
quantizers,-0.29655677,-0.4645797
empowering,-0.6383378,-0.04627807
cbct,-1.2754582,-0.00699315
editable,-1.390449,-0.6850782
knowledge-aware,-0.9477971,-0.64306605
problem-solving,-0.6648084,-0.05381739
contiguous,-0.091184065,0.13593401
communicating,-1.0260247,0.46882525
sitter,-0.42443243,0.6771906
131,-2.0115075,0.013622261
99.56,-1.6303413,-0.46043137
breeds,-1.2296635,-0.03127596
co-design,-0.56356096,-0.13115351
phantom,-0.9890642,-0.089013144
truncation,-1.2763648,-0.69486797
98.41,-1.3026623,-0.78848815
creatively,-1.5281191,-0.6350456
matured,-1.584954,0.23641156
t2-weighted,0.59672457,1.1027172
compiler,-2.6543713,-0.5758927
thing,-2.052907,-0.38565183
look-up,-1.3931916,0.30183935
qap,-1.4126703,-0.2933802
hepatocellular,-0.22238779,1.0697275
peers,-1.3999116,0.36864415
generically,-0.9330269,0.13668504
defocused,-1.2329495,-0.6052695
glove,-0.33716506,-0.19352268
aerodynamic,-0.9096639,-0.15511402
signer,-1.2425119,0.22673145
beams,-1.5742483,0.23884553
strategically,-1.2340913,-0.11795897
decoration,-1.0468029,-0.2980361
self-collected,-1.5838314,-0.45348322
tabulated,-1.5688413,-1.7419164
extensible,-1.4704123,-0.23433523
fabrication,-0.38507095,-0.39597276
2.05,-1.3546053,0.06275908
conform,-1.1928637,-1.2645421
under-represented,-0.61280215,-0.6971726
october,-1.3024492,1.8854947
hmdb,-0.994743,-0.3137734
cesi,-1.5457878,-0.5296492
multisource,-0.8405295,-0.20636791
esc,-1.3323385,-0.25886527
vertebrate,0.5086635,1.2684927
inaccuracies,-2.0923185,-0.87241185
b-spline,-0.7155054,-0.31768343
bffnet,-1.6462079,-1.0476905
achromatic,-0.8866756,0.123610675
monotone,-0.87068,-0.652497
clicks,-0.7086337,-0.17222857
posttraining,-1.053777,-0.48440352
curvilinear,-1.4451131,-1.0306224
simplifications,-1.544694,0.10753646
flawed,-1.0204475,-0.5239011
differed,-0.4665671,-0.05488943
beta,-1.9230238,-0.6717491
unmatched,-1.7508901,-0.6400691
elliptical,-1.6447055,-0.9079713
bdd,-2.251869,-1.1659217
environ-ments,-1.098638,-0.0607126
on-par,-0.58876264,-0.27768552
turkey,-1.8750924,0.3969461
lymphatic,-0.64214194,0.78245765
circulatory,-0.8594869,0.6663097
insensitivity,-1.6151385,-0.17980212
+/âˆ,-0.625308,0.18174295
protesters,-0.89307237,0.07327762
up-sample,-1.0128356,-0.95680094
simplistic,-0.51473325,0.15600777
han,-0.64001435,0.8155869
third-person,-1.0542945,0.2458743
sub-problems,-1.0771213,-1.4637156
90.2,-1.2259719,-0.11423354
electroencephalography,-1.5936025,0.32137004
roadmaps,-1.3220071,-0.34641612
distills,-0.8456083,-0.9373768
amplified,-1.0828514,-0.625569
garnered,-1.5654187,0.128821
exudates,-0.07973419,1.1478297
morphologically,-1.3012384,-0.48028812
0.08,-1.3585713,-0.5129626
criminals,-1.2478076,0.22079067
overlooks,-0.7302301,-0.023644999
1985,-0.14907846,0.78105557
neurology,-0.73064154,0.64567363
0.50,-1.550623,-0.46935678
decent,-1.3524753,-0.9184007
win,-0.8321463,0.58598936
0.04,-2.4915159,-0.3926826
opted,-0.8020296,0.37873745
jun,-0.9437918,0.56227857
delete,-0.7988122,-0.029201495
close-range,-1.68327,-1.0662237
97.1,-2.4554777,-0.53181636
lpr,-2.0204904,0.17520474
casual,-0.25512353,-0.0629677
singing,-0.9234833,-0.6138613
payment,-1.1838382,0.880316
97.7,-2.5166202,-0.13575037
strains,-1.2812068,1.1583977
thorax,-1.1758754,0.4933728
paucity,-1.229073,-0.39079806
defending,-0.85862404,-0.28998017
marabou,-1.2278768,-0.69281876
fem,-1.3379916,-0.9724266
vrai,-0.97254086,0.040588833
nadinet,-0.99368274,-0.33387452
crn,-1.0607957,-0.5396453
interrupted,-0.80480915,0.60678077
intra-modal,-0.9099788,-0.15652643
classrooms,-0.40803692,0.32790568
violet,-1.0179325,0.73615766
ultra,-0.854729,0.2522342
streamline,-0.8915633,0.6385575
collectors,-1.4876567,-0.52728
delayed,-0.96606046,-0.19535579
conveyed,-0.74021524,-0.5873942
postulate,-0.7767757,-0.035217058
resorted,-1.0448135,-1.005954
'average,-1.2724106,-0.70636827
extrema,-0.95357573,-0.34533253
lets,-1.150826,-1.3690811
nursery,-1.2779845,-0.15441851
held-out,-0.45571813,0.8114839
geosciences,-1.3630967,0.5946381
data-centric,-2.0141854,0.08115331
multi-cue,-1.1833706,-1.415221
interferometry,0.42018598,1.1013873
cl-pm,-0.7107042,-0.16809301
3.4,-0.7407203,0.41174778
semi-automated,-1.9256006,-0.676903
temporarily,-0.14268562,0.06251537
panoptic,-1.6773906,-0.57177186
well-performed,-1.1273122,-0.6281898
2000.,-0.90598977,-0.12592757
neurobiological,-1.072113,0.41351226
devanagari,-1.4841839,0.32963896
transform-based,-0.7905559,-0.4383662
3.05,-1.4139884,-0.32704693
backdoors,-0.37565708,0.23979373
flood,-0.5548892,0.30902252
pareto-optimal,-1.4648547,-1.298921
inter-object,-0.78025603,0.47890055
yin,0.16817148,1.4443964
illuminants,-0.81980056,0.11790561
disconnected,-0.34556812,0.66351646
feeling,-1.1908394,0.8968946
blinded,-1.3452955,0.4559632
in-class,-0.41409817,-0.110363275
resource-rich,-0.13620201,0.5120577
d.,0.53039885,1.1943346
flattening,-0.8423005,0.063722275
sparser,-0.54627603,-0.4184696
subgraphs,-1.2420231,-0.9429621
normalisation,-0.5174547,-0.097676225
multithreaded,-0.7085958,0.06838758
pancreatic,-1.5734631,0.017314134
psychophysical,-1.4156516,0.055996858
adenocarcinoma,-1.0807089,0.11919087
e-health,-1.6547445,-0.018448256
circulation,-1.4567696,0.19348219
comparably,-0.67861444,0.1255546
inception-resnetv2,-1.6852393,-1.2320282
disclosing,-1.36065,-0.4640879
elaboration,-0.87544686,-0.17180893
microaneurysms,-0.7134943,0.53001285
patch-wise,-0.76161647,-0.72629213
economics,-1.3375318,0.122642964
uav-based,-1.3279147,-0.098192036
sae,-2.1912987,-0.48452863
encapsulated,-1.4849544,-0.2700915
excessively,-0.6985924,-0.024123497
93.7,-1.7397808,-0.5058055
0.007,-1.600087,0.7392289
2.7,-0.74660176,-0.07268597
tangible,-1.0044818,-0.08082545
misaligned,0.04904042,0.053261183
spectroscopic,-2.871413,-0.045405384
f-svm,-1.5402704,-0.835346
delineating,-0.5638321,0.51197064
mini-batch,-1.7955856,-0.3973342
fmcad,-1.8507555,0.12917474
31.25,-1.5537971,0.072555244
precisions,-0.19877821,-0.058426943
spark,-1.5577613,-0.06623081
ill-conditioned,-1.3706025,0.240552
intangible,0.06179673,0.92284364
emotionally,-0.9815265,-0.4213461
96.0,-1.7282897,0.1528038
90.0,-0.8261372,-0.1340135
coarser,-1.0834997,-1.037076
atmosphere,-0.49715644,0.32709274
cg-fsl,-1.0784173,-0.77580714
colorful,-1.4464927,-1.543407
append,-1.0544157,-0.9104658
identifications,-1.1323689,-0.040349446
intracranial,-0.9414924,-0.7558163
jia,-0.6683605,-0.0059285345
elemental,-1.3060833,-0.30778614
eyebrow,-1.0902699,0.08589694
tetrahedron,-0.85225415,-0.6818495
77,-2.0323348,-0.77476734
hugely,-1.3636692,-0.057760883
bnn,-1.6591762,-0.4916235
self-occlusion,-0.80605125,-0.4895696
phenotype,0.56616944,0.8466979
framerate,-1.9101152,-0.9850105
uai,-1.5962088,-0.0556138
unsuited,-1.4752225,0.48592287
physics-driven,-1.0434694,-0.15698504
movable,-1.3559686,0.23388222
ucb,-1.0657059,0.27211618
employment,-0.4103542,1.2292508
ego-vehicle,-0.830154,-0.33181483
repetition,-0.9610591,-0.3670493
modularized,-0.47145623,-0.34554878
polymorphic,-1.0846407,0.15834258
biophysical,-1.2653975,0.22941309
244,-0.9730788,0.39802152
cyclists,-1.4409093,0.39340597
canâ€™t,-1.3843292,-0.57111084
self-built,-1.7287017,-0.6813966
paves,-1.1278925,-0.40345168
underutilised,0.0817917,0.9435716
in-painting,-0.3653274,-0.9348037
outperformance,-1.131174,-0.49338764
lookup,-0.92097014,-0.8165763
parses,0.92955947,0.35879824
unaddressed,-0.9039475,0.58955723
customary,-0.93785924,-1.0482864
deteriorated,-0.5677907,0.5640784
3â,-1.1272353,0.19231723
replaying,-1.2183194,0.4821382
dependability,-0.56860405,0.11910069
error-free,-1.6292483,-0.7625554
auto-regressive,-1.1751128,-1.4276863
relatedness,-1.0224481,-1.5345771
supplements,-0.9583785,-1.4793988
microwave,-1.8411659,-0.27939066
mvkd,-1.1252893,-0.7525379
loses,-0.67836577,-0.106620096
disregarding,-1.1318783,-1.158086
4.8,-1.4626607,0.22207756
shapley,-1.580192,-0.6106509
caching,-1.5509163,-1.0687715
illuminate,-0.87758064,-0.7605381
sparsity-based,-1.1840163,-1.2559133
humanity,-0.5542064,1.0458062
planet,-0.84808534,0.31011513
untrained,-1.5005429,-0.835929
arguments,-1.465128,-0.42077237
prominence,-0.89120066,0.15227053
assistants,-0.014185356,0.71238315
phenotypic,-0.8363868,0.029181093
flashlights,-0.23400423,0.35004985
serendipitously,-0.7499947,0.32358536
supervising,-0.94292337,0.19906671
abstracted,-1.0639782,-0.93081135
travelling,-0.48108754,0.2503687
bit-vectors,-0.8468654,-0.23674001
predicates,-2.1324863,-1.3231088
metropolitan,-0.31923532,0.8105662
safeguarding,-1.0950047,0.8200037
muscles,-0.5276559,0.69881076
infinitely,-1.0647047,0.05949389
endangered,0.23968032,1.5651163
4.0.,-0.62281144,0.6384625
lsh,-1.628162,-0.941799
arrivals,-0.9488293,0.21340623
aadhaar,-0.060461123,1.5015597
pre-computed,-1.5744388,-0.2704168
98.65,-0.94243604,0.1719375
pipe,-0.6549023,0.69897497
hamiltonian,-1.3536816,-0.30603266
excludes,-0.37027764,0.0718053
affordance,-1.4890134,-0.64899874
intersection-over-union,-1.5045072,-1.0142571
monotonicity,-1.4782054,-0.79711187
exit,-0.57926786,0.62508845
ctc,-1.0837435,-0.40480396
step-by-step,-1.2411858,-0.45751914
mist,-1.1934477,-0.67683387
dual-attention,-0.5158539,0.046626247
ï‡2,-1.3007758,-0.39798966
triggering,-0.8248788,1.382747
asia,-0.5745345,0.8625268
f1score,-1.1201926,-0.0030959896
marching,-1.0080531,-0.46629286
cultures,-0.9812423,0.27088904
energy-efficiency,-1.1403531,-0.05906001
stain,-1.5633854,-0.080330625
1981,-1.8242767,0.6526288
stemmed,-0.9377841,0.39794013
121,-1.3243206,-0.41668737
formalisms,-1.2170786,-0.049822714
lifting,-0.43237284,-0.29104498
warnings,-1.0087775,0.9062912
bgs,-1.2588487,-0.47182912
plotted,-0.7357195,-0.1080658
depended,-1.1523274,-0.24622785
maxwell,-0.17553101,0.61901736
nursing,-1.1016393,0.7827821
^,-2.5653107,0.48961926
glucose,-0.68598366,0.24429417
saved,-1.4787968,-1.1698544
mqcae,-1.6997136,-1.610609
query-dependent,-0.8525544,0.05078206
prespecified,-1.0071212,-0.18202259
bat,-0.82808334,0.46035025
tertiary,-0.9437494,-0.80799794
residues,-1.1347235,0.2967676
ciphertext,-0.10066976,0.0033997637
chalearn,-1.0107945,0.43012354
interlocutor,-1.6194261,0.31871414
